forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
0;16;384;0;0;1;60;128;131072;write;60.02723;19486.0;324.61933
0;32;768;1;0;1;60;8192;131072;write;93.65052;16808.0;179.47579
0;32;768;1;0;1;60;8192;131072;write;80.01556;12288.0;153.57013
0;32;768;1;0;1;60;8192;131072;write;78.52035;12368.0;157.51331
0;8;192;0;0;1;60;128;131072;write;32.91704;131064.0;3981.64573
0;8;192;0;0;1;60;128;131072;write;60.13474;6945.375;115.49688
0;8;192;0;0;1;60;128;131072;write;60.02653;14532.875;242.10754
0;16;768;1;1;1;60;6144;131072;write;102.28522;13056.0;127.64307
0;8;96;1;1;1;60;8192;131072;write;65.69526;7032.0;107.03968
0;8;96;1;1;1;60;8192;131072;write;65.38301;10200.0;156.00383
0;32;768;0;0;1;60;1024;131072;write;62.64424;11360.0;181.34151
0;32;768;0;0;1;60;1024;131072;write;30.65857;130560.0;4258.51527
0;32;768;0;0;1;60;1024;131072;write;62.7962;9460.0;150.64607
0;8;384;1;1;1;60;4096;131072;write;77.14445;7012.0;90.89441
0;8;192;1;1;1;60;4096;131072;write;66.44622;6196.0;93.24835
0;8;192;1;1;1;60;4096;131072;write;67.69922;6864.0;101.38964
0;16;384;0;0;1;60;6144;131072;write;14.80218;129024.0;8716.5522
0;16;384;0;0;1;60;6144;131072;write;61.22972;29484.0;481.53088
0;32;1536;1;0;1;60;1024;131072;write;107.89971;4413.0;40.89909
0;16;768;1;1;1;60;32;131072;write;60.1517;7885.96875;131.10135
0;16;192;0;0;1;60;8192;131072;write;60.67636;50128.0;826.15367
0;16;192;0;0;1;60;8192;131072;write;14.47546;130560.0;9019.40206
0;32;384;1;0;1;60;4096;131072;write;72.60701;8940.0;123.12861
0;32;384;1;0;1;60;4096;131072;write;74.07386;7400.0;99.9003
0;8;192;1;0;1;60;32;131072;write;60.31264;11014.1875;182.61822
0;8;192;1;0;1;60;32;131072;write;60.13271;3351.84375;55.74078
0;16;192;0;0;1;60;1024;131072;write;51.51832;130944.0;2541.69767
0;16;192;0;0;1;60;1024;131072;write;60.72918;9627.0;158.52346
