forwarders;clients;processes;layout;spatiality;odirect;stonewall;request;total;operation;time;transfered;bandwidth
4;32;768;1;1;1;60;512;131072;write;65.77289;2323.5;35.3261
8;32;384;0;0;1;60;512;131072;write;60.18137;59424.5;987.42356
4;32;768;1;0;1;60;8192;131072;write;80.45009;17440.0;216.78038
4;16;192;1;1;1;60;128;131072;write;60.08859;11292.875;187.93708
2;16;192;0;0;1;60;8192;131072;write;60.54843;115368.0;1905.38369
2;8;384;1;1;1;60;4096;131072;write;66.91798;9628.0;143.87763
8;32;1536;1;1;1;60;6144;131072;write;111.03073;18186.0;163.79249
8;16;384;0;0;1;60;8192;131072;write;17.07068;129024.0;7558.22375
2;16;192;1;1;1;60;6144;131072;write;67.83946;8142.0;120.01865
4;16;384;1;1;1;60;512;131072;write;63.97096;1580.5;24.70652
8;32;384;0;0;1;60;8192;131072;write;18.99112;129024.0;6793.91048
4;8;384;1;1;1;60;6144;131072;write;72.57407;8136.0;112.10615
1;8;96;1;1;1;60;1024;131072;write;61.5344;2949.0;47.92441
2;32;384;1;0;1;60;512;131072;write;61.04547;4818.5;78.93296
2;32;384;1;0;1;60;128;131072;write;60.13329;13351.0;222.02343
8;16;768;0;0;1;60;1024;131072;write;60.58644;112150.0;1851.0744
8;32;1536;0;0;1;60;6144;131072;write;33.9102;129024.0;3804.87326
8;32;1536;1;0;1;60;512;131072;write;68.08088;2995.5;43.99914
4;8;96;1;0;1;60;8192;131072;write;63.35193;11000.0;173.63323
4;32;384;1;1;1;60;128;131072;write;60.11675;13732.875;228.43674
1;16;192;0;0;1;60;8192;131072;write;61.03112;27168.0;445.14998
8;16;384;1;0;1;60;1024;131072;write;62.87084;5474.0;87.06739
4;8;96;1;1;1;60;32;131072;write;60.01279;8071.1875;134.49112
2;16;384;1;1;1;60;6144;131072;write;69.08288;12090.0;175.00717
4;32;1536;0;0;1;60;6144;131072;write;60.17757;129024.0;2144.05482
8;8;96;1;1;1;60;512;131072;write;61.12093;1622.5;26.54574
1;32;1536;1;0;1;60;6144;131072;write;69.08969;9456.0;136.86557
8;16;768;1;0;1;60;128;131072;write;60.53677;11871.625;196.10603
2;16;384;1;0;1;60;8192;131072;write;68.98942;22984.0;333.15254
4;8;192;1;1;1;60;128;131072;write;60.09753;9267.875;154.21392
1;16;384;1;1;1;60;4096;131072;write;60.88014;10680.0;175.42668
1;16;384;1;0;1;60;4096;131072;write;67.34926;7540.0;111.95371
4;32;1536;0;0;1;60;4096;131072;write;61.47722;126580.0;2058.97395
1;32;1536;1;0;1;60;1024;131072;write;64.95375;3145.0;48.41907
2;8;96;1;0;1;60;4096;131072;write;62.34706;9940.0;159.43014
4;8;384;1;0;1;60;8192;131072;write;74.67597;15448.0;206.86707
8;32;384;0;0;1;60;32;131072;write;60.08582;64494.8125;1073.37823
8;32;768;1;0;1;60;6144;131072;write;101.05402;10308.0;102.00485
2;32;768;1;1;1;60;32;131072;write;60.07269;8062.0;134.20408
8;16;768;0;0;1;60;8192;131072;write;20.70242;129024.0;6232.31497
2;8;192;1;1;1;60;8192;131072;write;65.89299;11232.0;170.45819
8;32;384;1;1;1;60;512;131072;write;66.77898;1222.5;18.30666
2;8;384;0;0;1;60;6144;131072;write;61.14065;83922.0;1372.60555
2;32;384;0;0;1;60;8192;131072;write;60.68669;128896.0;2123.95837
1;8;192;1;1;1;60;1024;131072;write;64.14013;2838.0;44.24687
1;8;192;0;0;1;60;6144;131072;write;61.13283;39342.0;643.54946
1;8;192;1;0;1;60;128;131072;write;60.07081;9823.625;163.53409
8;16;192;0;0;1;60;1024;131072;write;60.25101;116702.0;1936.93009
2;32;384;0;0;1;60;1024;131072;write;60.70205;27598.0;454.64692
8;8;384;1;1;1;60;8192;131072;write;72.89577;9488.0;130.15845
1;16;768;1;0;1;60;32;131072;write;60.12124;5979.21875;99.45269
4;32;1536;1;0;1;60;128;131072;write;60.70172;2384.125;39.27607
8;8;192;1;1;1;60;1024;131072;write;63.77829;2689.0;42.16168
1;16;768;0;0;1;60;8192;131072;write;63.04604;49056.0;778.098
2;16;768;1;1;1;60;1024;131072;write;63.91827;5633.0;88.12817
2;32;1536;0;0;1;60;512;131072;write;62.47462;11730.0;187.75625
1;32;1536;1;1;1;60;8192;131072;write;77.38844;12328.0;159.30029
1;16;192;0;0;1;60;4096;131072;write;60.72372;28100.0;462.75162
8;8;192;0;0;1;60;1024;131072;write;60.14559;105918.0;1761.02677
4;32;768;0;0;1;60;1024;131072;write;60.61582;52592.0;867.62828
4;8;96;1;0;1;60;512;131072;write;60.83381;3885.0;63.86251
8;16;192;0;0;1;60;512;131072;write;60.12642;68620.0;1141.26194
2;8;96;1;1;1;60;1024;131072;write;61.16688;2900.0;47.41128
8;32;384;1;1;1;60;32;131072;write;60.03266;8289.0;138.07485
2;32;1536;0;0;1;60;32;131072;write;60.17803;9117.84375;151.5145
1;16;384;0;0;1;60;6144;131072;write;60.64935;38646.0;637.2039
1;16;192;1;1;1;60;6144;131072;write;64.14126;5508.0;85.87297
2;32;1536;1;0;1;60;128;131072;write;60.53121;1763.125;29.12754
8;32;1536;1;0;1;60;6144;131072;write;92.07822;12390.0;134.55951
2;32;1536;0;0;1;60;128;131072;write;60.17292;29910.125;497.06956
2;32;384;1;0;1;60;4096;131072;write;67.55199;11372.0;168.34441
1;32;768;0;0;1;60;6144;131072;write;65.0694;36498.0;560.90882
2;32;384;1;0;1;60;128;131072;write;60.45697;12323.125;203.83301
2;16;384;0;0;1;60;4096;131072;write;60.92789;73872.0;1212.44969
8;16;768;1;1;1;60;32;131072;write;60.13806;9863.15625;164.00854
4;16;192;0;0;1;60;512;131072;write;60.26941;34737.0;576.36201
1;8;192;1;0;1;60;6144;131072;write;68.66182;6228.0;90.70543
4;16;192;0;0;1;60;4096;131072;write;60.06753;130556.0;2173.4872
2;32;1536;1;0;1;60;512;131072;write;67.93108;3057.0;45.00149
2;16;192;1;0;1;60;8192;131072;write;65.75836;11248.0;171.05049
2;32;768;0;0;1;60;8192;131072;write;61.23572;114616.0;1871.71799
4;8;192;0;0;1;60;32;131072;write;60.01476;37106.875;618.29585
4;16;768;1;0;1;60;32;131072;write;60.38205;5797.6875;96.01674
2;8;192;0;0;1;60;8192;131072;write;60.52709;119832.0;1979.80756
2;32;768;1;0;1;60;8192;131072;write;87.00692;18120.0;208.2593
4;8;192;0;0;1;60;6144;131072;write;57.73035;130176.0;2254.8972
2;8;192;1;1;1;60;128;131072;write;60.07154;8430.75;140.34517
1;32;1536;1;0;1;60;128;131072;write;61.39048;2137.375;34.81607
2;16;384;1;0;1;60;8192;131072;write;68.03426;20488.0;301.1424
8;8;192;0;0;1;60;4096;131072;write;29.16528;130560.0;4476.5563
1;16;192;0;0;1;60;1024;131072;write;60.53494;13881.0;229.30559
8;8;192;1;0;1;60;1024;131072;write;61.97388;5245.0;84.63243
2;16;768;0;0;1;60;6144;131072;write;61.9673;81108.0;1308.88382
2;16;384;0;0;1;60;512;131072;write;60.79498;15878.0;261.17286
1;16;768;1;1;1;60;1024;131072;write;66.12946;6826.0;103.22177
1;16;768;1;0;1;60;4096;131072;write;69.7755;9196.0;131.79411
2;16;768;1;0;1;60;1024;131072;write;65.18669;6704.0;102.84308
1;32;384;1;1;1;60;32;131072;write;60.09067;6481.59375;107.86356
1;8;384;1;1;1;60;32;131072;write;60.08141;5911.625;98.39357
4;8;384;1;0;1;60;4096;131072;write;66.62721;7424.0;111.42594
1;8;192;1;1;1;60;8192;131072;write;71.57649;7504.0;104.83889
8;16;384;1;1;1;60;4096;131072;write;74.23115;6008.0;80.93637
2;8;192;1;1;1;60;1024;131072;write;62.29938;3170.0;50.88333
1;16;384;0;0;1;60;1024;131072;write;61.48376;12580.0;204.60689
4;32;768;0;0;1;60;6144;131072;write;49.92181;129024.0;2584.52176
1;32;1536;1;1;1;60;128;131072;write;60.86738;12670.125;208.15952
2;32;1536;0;0;1;60;1024;131072;write;62.25582;22721.0;364.96185
1;32;1536;1;1;1;60;6144;131072;write;80.73181;9306.0;115.27055
1;16;768;1;0;1;60;512;131072;write;62.77834;2663.5;42.42705
8;16;192;1;1;1;60;4096;131072;write;67.85831;6492.0;95.66993
1;16;768;1;1;1;60;6144;131072;write;77.61197;9216.0;118.74457
4;32;768;1;1;1;60;1024;131072;write;68.50568;3955.0;57.73244
1;32;768;1;0;1;60;32;131072;write;60.04485;3985.40625;66.37382
1;32;768;0;0;1;60;128;131072;write;60.06819;14483.125;241.11138
4;8;384;1;0;1;60;512;131072;write;61.99851;3310.5;53.39644
4;8;192;1;1;1;60;1024;131072;write;61.94087;2620.0;42.2984
8;16;768;0;0;1;60;4096;131072;write;33.39914;129024.0;3863.09309
1;32;384;1;0;1;60;1024;131072;write;63.31348;5193.0;82.02045
4;16;192;1;0;1;60;512;131072;write;61.00016;2813.5;46.12283
1;16;192;1;1;1;60;512;131072;write;62.65822;1952.0;31.15313
4;8;96;0;0;1;60;8192;131072;write;34.14007;130560.0;3824.24482
1;8;96;0;0;1;60;6144;131072;write;60.48569;32568.0;538.44145
1;32;384;1;1;1;60;8192;131072;write;77.85226;12064.0;154.96019
8;32;1536;1;0;1;60;8192;131072;write;80.71711;23680.0;293.37027
8;8;192;1;0;1;60;128;131072;write;60.27838;9478.625;157.24751
8;32;768;1;0;1;60;4096;131072;write;81.59306;10708.0;131.23666
4;32;1536;1;0;1;60;8192;131072;write;92.55348;30528.0;329.84175
2;8;192;1;1;1;60;8192;131072;write;67.13998;11696.0;174.2032
2;32;384;1;1;1;60;6144;131072;write;71.01869;8796.0;123.85472
8;16;192;1;0;1;60;6144;131072;write;66.69455;7158.0;107.32511
8;16;768;1;1;1;60;1024;131072;write;71.04337;3313.0;46.63349
2;16;384;1;1;1;60;1024;131072;write;63.37521;4804.0;75.80251
1;8;384;1;1;1;60;8192;131072;write;65.40333;9096.0;139.07549
4;8;96;1;0;1;60;6144;131072;write;64.76964;6000.0;92.63599
1;16;768;0;0;1;60;1024;131072;write;62.5662;11345.0;181.32793
1;32;768;0;0;1;60;8192;131072;write;62.97719;49032.0;778.56763
8;16;192;1;1;1;60;1024;131072;write;64.04322;2537.0;39.61387
4;32;768;1;1;1;60;6144;131072;write;84.19087;11244.0;133.55367
4;8;96;1;0;1;60;512;131072;write;60.36248;5189.0;85.964
4;16;192;1;1;1;60;1024;131072;write;62.60233;2681.0;42.82588
4;8;192;0;0;1;60;512;131072;write;60.14371;28866.0;479.95047
2;16;768;1;0;1;60;128;131072;write;60.23255;12222.5;202.92186
4;32;1536;0;0;1;60;1024;131072;write;61.44433;51569.0;839.28003
4;8;384;1;1;1;60;8192;131072;write;79.04771;10816.0;136.82876
4;8;96;0;0;1;60;6144;131072;write;57.50532;130752.0;2273.73741
2;16;192;0;0;1;60;1024;131072;write;60.30538;29411.0;487.70106
4;8;192;1;1;1;60;512;131072;write;62.75204;1254.0;19.98342
4;8;384;0;0;1;60;8192;131072;write;38.44594;129024.0;3355.9847
1;8;96;0;0;1;60;32;131072;write;60.01052;7566.59375;126.08778
1;8;192;0;0;1;60;4096;131072;write;60.62116;31212.0;514.8697
2;32;1536;1;1;1;60;1024;131072;write;64.085;7634.0;119.12304
8;8;384;0;0;1;60;512;131072;write;60.15026;64014.0;1064.23482
8;32;1536;0;0;1;60;8192;131072;write;20.03653;122880.0;6132.79786
1;8;96;1;1;1;60;512;131072;write;60.82058;1737.0;28.55941
4;16;384;1;0;1;60;8192;131072;write;71.08258;14264.0;200.66802
2;32;384;1;1;1;60;128;131072;write;60.10101;14559.125;242.24427
4;16;768;1;1;1;60;32;131072;write;60.05651;8225.03125;136.95487
4;32;1536;1;1;1;60;4096;131072;write;82.91714;12284.0;148.1479
4;32;768;0;0;1;60;8192;131072;write;33.70517;129024.0;3828.0185
1;32;1536;1;1;1;60;1024;131072;write;66.16217;6128.0;92.6209
4;8;192;1;0;1;60;4096;131072;write;65.53769;8424.0;128.53673
4;16;768;1;1;1;60;128;131072;write;60.22013;12557.875;208.53284
1;16;768;1;0;1;60;32;131072;write;60.03054;2478.40625;41.28576
1;32;1536;1;0;1;60;4096;131072;write;106.03505;12328.0;116.26344
2;32;768;1;0;1;60;512;131072;write;60.98483;4864.0;79.75754
8;32;1536;1;1;1;60;512;131072;write;73.33769;2428.0;33.10713
2;8;384;1;0;1;60;1024;131072;write;62.37587;3940.0;63.16545
1;16;768;1;1;1;60;1024;131072;write;62.94719;4558.0;72.4099
2;16;192;1;0;1;60;1024;131072;write;61.85212;7424.0;120.02823
2;32;1536;0;0;1;60;8192;131072;write;65.12661;97904.0;1503.28714
2;8;96;1;1;1;60;32;131072;write;60.00657;6338.5625;105.63115
2;32;768;0;0;1;60;128;131072;write;60.07369;46514.375;774.2886
2;16;384;1;0;1;60;512;131072;write;61.93451;5230.5;84.45211
2;32;768;1;1;1;60;8192;131072;write;76.48445;12288.0;160.66011
1;32;768;1;0;1;60;128;131072;write;60.39346;6808.375;112.73364
2;8;192;1;1;1;60;32;131072;write;60.17615;6460.65625;107.3624
4;32;768;1;1;1;60;128;131072;write;60.22963;13328.375;221.29266
4;16;384;0;0;1;60;6144;131072;write;53.18313;129024.0;2426.03231
2;32;384;1;0;1;60;6144;131072;write;71.62465;13308.0;185.80196
2;16;384;1;0;1;60;6144;131072;write;72.60224;10974.0;151.15236
1;16;384;1;0;1;60;32;131072;write;60.07275;5574.90625;92.80259
1;16;768;1;0;1;60;8192;131072;write;76.75874;12320.0;160.5029
8;8;384;0;0;1;60;32;131072;write;60.05304;63928.3125;1064.53075
8;16;384;1;1;1;60;6144;131072;write;75.3938;8076.0;107.11756
1;16;768;1;1;1;60;8192;131072;write;92.00548;12288.0;133.55727
8;8;192;1;1;1;60;128;131072;write;60.04809;9322.75;155.25473
8;32;1536;1;1;1;60;1024;131072;write;77.54489;4390.0;56.61237
1;32;384;1;1;1;60;128;131072;write;60.17295;11536.75;191.72651
8;8;96;1;1;1;60;128;131072;write;60.09998;8109.125;134.92725
2;8;192;0;0;1;60;128;131072;write;60.10048;52452.125;872.74052
2;32;768;1;1;1;60;6144;131072;write;71.72953;9126.0;127.22794
4;8;384;0;0;1;60;128;131072;write;60.08119;75579.5;1257.95614
4;16;384;1;0;1;60;1024;131072;write;63.191;5189.0;82.11613
1;8;96;1;1;1;60;4096;131072;write;64.05301;4952.0;77.31096
1;8;96;1;0;1;60;128;131072;write;60.03623;9335.875;155.50402
8;8;384;1;1;1;60;512;131072;write;66.60968;976.5;14.66003
8;32;384;1;1;1;60;4096;131072;write;73.02647;6296.0;86.21532
2;16;768;0;0;1;60;1024;131072;write;61.5467;23708.0;385.20344
2;32;768;0;0;1;60;512;131072;write;60.87765;14121.0;231.95704
4;32;384;1;1;1;60;6144;131072;write;76.49907;8106.0;105.96207
4;16;384;1;1;1;60;6144;131072;write;75.28636;7740.0;102.80746
2;16;384;0;0;1;60;1024;131072;write;60.46054;26566.0;439.394
8;16;384;0;0;1;60;4096;131072;write;34.44876;130560.0;3789.97644
8;32;384;0;0;1;60;4096;131072;write;30.75482;130560.0;4245.18797
2;32;1536;1;1;1;60;512;131072;write;70.25969;5299.5;75.42732
1;32;1536;0;0;1;60;6144;131072;write;62.66898;27768.0;443.09004
4;8;96;0;0;1;60;128;131072;write;60.14497;93810.125;1559.73348
4;32;384;1;0;1;60;128;131072;write;60.42649;11476.5;189.92498
2;8;96;0;0;1;60;128;131072;write;60.07055;53713.75;894.17781
2;32;768;1;0;1;60;4096;131072;write;74.47748;15152.0;203.44405
2;32;384;0;0;1;60;512;131072;write;60.4936;16442.0;271.79737
1;32;768;1;0;1;60;1024;131072;write;68.23606;5308.0;77.78879
8;32;384;1;0;1;60;6144;131072;write;75.13673;8682.0;115.54934
1;8;384;1;1;1;60;512;131072;write;63.44855;2408.5;37.95989
4;32;768;1;1;1;60;128;131072;write;60.1802;13890.625;230.8172
8;8;96;1;0;1;60;4096;131072;write;64.35495;6876.0;106.84494
2;8;96;1;0;1;60;6144;131072;write;63.28516;6390.0;100.97153
2;8;96;0;0;1;60;6144;131072;write;60.35973;67974.0;1126.14815
2;32;768;1;1;1;60;1024;131072;write;64.31043;5980.0;92.98648
1;16;384;1;0;1;60;8192;131072;write;70.40177;20984.0;298.06069
4;8;384;1;0;1;60;32;131072;write;60.03132;4465.15625;74.38045
8;8;192;1;1;1;60;4096;131072;write;67.16329;5760.0;85.76114
1;8;96;0;0;1;60;128;131072;write;60.08782;27813.375;462.87876
1;8;384;0;0;1;60;128;131072;write;60.0634;23821.75;396.61006
4;32;1536;1;0;1;60;6144;131072;write;97.86351;13704.0;140.03176
2;8;192;1;1;1;60;128;131072;write;60.10489;16036.25;266.80441
1;8;96;1;0;1;60;6144;131072;write;66.99659;5328.0;79.52644
4;16;768;1;0;1;60;512;131072;write;63.90149;3501.5;54.79528
2;32;1536;1;0;1;60;4096;131072;write;80.96208;12256.0;151.37951
2;8;384;1;0;1;60;4096;131072;write;67.1383;8612.0;128.27253
8;8;384;0;0;1;60;6144;131072;write;25.37201;129024.0;5085.28849
4;8;96;1;1;1;60;1024;131072;write;62.43144;2051.0;32.85204
8;8;96;1;0;1;60;6144;131072;write;66.47182;6912.0;103.98392
1;8;192;1;0;1;60;4096;131072;write;67.27918;5668.0;84.24597
2;8;192;1;1;1;60;512;131072;write;61.1913;2506.0;40.95354
8;16;768;0;0;1;60;128;131072;write;44.46199;131040.0;2947.23667
4;32;1536;1;1;1;60;8192;131072;write;93.0518;18264.0;196.27776
1;8;192;0;0;1;60;128;131072;write;60.0794;24834.75;413.36551
1;16;768;1;0;1;60;1024;131072;write;63.96044;3812.0;59.59934
4;8;96;1;1;1;60;512;131072;write;61.33438;1494.0;24.35828
4;32;1536;0;0;1;60;512;131072;write;64.4408;29444.0;456.91553
1;8;384;1;1;1;60;1024;131072;write;62.00068;4481.0;72.27341
8;8;192;0;0;1;60;32;131072;write;60.02866;70001.0;1166.12625
4;32;768;0;0;1;60;512;131072;write;60.54303;32850.5;542.59757
2;8;192;1;0;1;60;6144;131072;write;65.94636;7602.0;115.2755
4;32;768;1;0;1;60;512;131072;write;63.42114;3850.0;60.70531
8;8;384;1;0;1;60;32;131072;write;60.36264;6203.6875;102.77363
4;8;192;1;0;1;60;8192;131072;write;66.39728;10720.0;161.45239
2;16;768;1;0;1;60;32;131072;write;60.30977;5580.0;92.52233
1;8;192;1;1;1;60;6144;131072;write;70.21817;6102.0;86.90058
1;32;1536;1;0;1;60;512;131072;write;63.87418;1577.0;24.68916
4;32;384;1;0;1;60;1024;131072;write;63.89453;6077.0;95.10986
1;32;768;1;1;1;60;32;131072;write;60.1129;6894.78125;114.69719
2;32;768;1;0;1;60;6144;131072;write;99.19928;11274.0;113.65002
2;32;1536;1;0;1;60;1024;131072;write;65.35459;4648.0;71.11972
4;16;192;1;0;1;60;6144;131072;write;66.02896;6630.0;100.41049
2;32;1536;1;1;1;60;8192;131072;write;70.4898;12416.0;176.13897
8;16;768;0;0;1;60;32;131072;write;60.04728;67194.15625;1119.02084
4;32;768;1;1;1;60;32;131072;write;60.09016;8806.40625;146.55322
8;16;192;1;1;1;60;512;131072;write;62.27127;1438.0;23.09251
4;32;768;1;0;1;60;32;131072;write;60.23998;6507.34375;108.02367
2;8;192;1;0;1;60;128;131072;write;60.24063;13559.125;225.08274
8;16;192;1;1;1;60;32;131072;write;60.07472;7324.75;121.92733
8;8;96;1;1;1;60;8192;131072;write;65.1088;8232.0;126.43452
2;16;384;1;1;1;60;128;131072;write;60.15697;13802.125;229.43517
2;16;384;1;1;1;60;32;131072;write;60.02922;7276.28125;121.21233
8;8;96;1;0;1;60;512;131072;write;61.64853;2661.0;43.16404
8;32;384;1;0;1;60;4096;131072;write;68.89626;7724.0;112.11059
2;8;192;1;0;1;60;8192;131072;write;64.9644;11000.0;169.3235
4;16;768;0;0;1;60;6144;131072;write;49.67101;129024.0;2597.57125
8;16;384;0;0;1;60;128;131072;write;44.50062;131040.0;2944.6779
4;8;192;0;0;1;60;4096;131072;write;60.2111;129780.0;2155.41638
2;32;768;0;0;1;60;6144;131072;write;61.67095;81042.0;1314.10324
2;8;96;1;0;1;60;1024;131072;write;60.91309;6889.0;113.09555
1;16;768;1;0;1;60;8192;131072;write;73.87526;12336.0;166.98419
1;16;768;0;0;1;60;128;131072;write;62.43796;12381.75;198.30483
8;8;384;1;1;1;60;32;131072;write;60.10015;5695.71875;94.77046
2;16;384;1;1;1;60;512;131072;write;63.46071;2152.0;33.91074
8;16;192;1;1;1;60;6144;131072;write;68.50981;6168.0;90.0309
1;8;384;1;1;1;60;6144;131072;write;71.7587;9156.0;127.59429
2;16;192;1;1;1;60;32;131072;write;60.0278;8979.90625;149.5958
4;16;384;0;0;1;60;512;131072;write;60.40307;31260.5;517.53164
2;16;768;1;1;1;60;32;131072;write;60.11323;9958.0;165.65405
1;16;768;1;1;1;60;4096;131072;write;71.50604;9208.0;128.77233
8;16;192;1;1;1;60;128;131072;write;60.10732;11332.25;188.53361
4;16;384;1;1;1;60;32;131072;write;60.13422;9329.9375;155.15188
8;32;384;1;0;1;60;4096;131072;write;69.59415;9120.0;131.0455
8;8;192;1;0;1;60;6144;131072;write;66.9121;7374.0;110.20428
1;16;384;1;0;1;60;128;131072;write;60.30157;8501.625;140.98514
4;8;192;0;0;1;60;1024;131072;write;60.24277;61952.0;1028.3723
2;32;384;0;0;1;60;128;131072;write;60.01889;70079.0;1167.61567
8;16;384;1;0;1;60;8192;131072;write;72.11904;13176.0;182.69793
8;32;384;0;0;1;60;6144;131072;write;24.95093;129024.0;5171.11017
8;8;96;1;0;1;60;6144;131072;write;64.59061;7068.0;109.42767
8;32;1536;0;0;1;60;6144;131072;write;28.975;129024.0;4452.94238
4;16;768;1;1;1;60;512;131072;write;67.81698;2237.0;32.98584
4;16;192;0;0;1;60;128;131072;write;52.48734;131064.0;2497.05913
1;16;384;0;0;1;60;32;131072;write;60.03673;9743.46875;162.29179
2;8;192;1;0;1;60;1024;131072;write;60.8358;7958.0;130.81113
8;32;768;0;0;1;60;32;131072;write;60.09836;97921.59375;1629.35545
4;8;192;1;0;1;60;1024;131072;write;62.08571;5813.0;93.62863
1;32;384;1;1;1;60;32;131072;write;60.04039;7357.96875;122.55031
8;8;96;0;0;1;60;32;131072;write;60.08973;77805.4375;1294.82078
2;32;1536;1;0;1;60;4096;131072;write;94.87965;12156.0;128.1202
8;8;192;1;1;1;60;6144;131072;write;69.40633;7776.0;112.03589
8;8;96;0;0;1;60;512;131072;write;60.09348;51677.0;859.9435
2;16;768;1;0;1;60;8192;131072;write;81.14573;18144.0;223.59773
4;32;1536;0;0;1;60;32;131072;write;60.04322;38368.90625;639.0215
4;8;96;1;1;1;60;4096;131072;write;62.91037;6484.0;103.06727
2;16;192;1;1;1;60;128;131072;write;60.09257;12132.75;201.901
1;8;384;1;1;1;60;128;131072;write;60.08285;11954.5;198.96692
4;32;384;0;0;1;60;512;131072;write;60.57139;29592.5;488.55574
8;32;384;0;0;1;60;32;131072;write;60.071;99123.625;1650.10766
2;32;1536;0;0;1;60;8192;131072;write;65.81259;85544.0;1299.81208
2;32;384;1;1;1;60;8192;131072;write;73.05454;14840.0;203.13591
4;8;384;1;0;1;60;8192;131072;write;70.72566;16696.0;236.06709
2;32;1536;1;1;1;60;128;131072;write;60.70092;14011.5;230.82846
2;16;192;0;0;1;60;128;131072;write;60.0523;64547.5;1074.8548
8;8;384;1;1;1;60;512;131072;write;65.13041;1093.0;16.78172
8;16;768;1;0;1;60;8192;131072;write;83.38555;15808.0;189.57721
8;16;192;1;0;1;60;32;131072;write;60.24043;10596.09375;175.89673
8;16;768;1;0;1;60;4096;131072;write;72.01877;11312.0;157.07016
8;8;96;0;0;1;60;4096;131072;write;37.39778;130944.0;3501.38385
8;8;96;1;1;1;60;1024;131072;write;61.86408;3898.0;63.0091
8;8;192;1;1;1;60;4096;131072;write;66.56761;6052.0;90.91508
1;8;384;0;0;1;60;4096;131072;write;61.76862;23984.0;388.28779
8;8;384;1;1;1;60;1024;131072;write;68.5554;2164.0;31.56571
8;16;192;1;0;1;60;128;131072;write;60.45093;15372.75;254.30128
4;16;192;1;0;1;60;4096;131072;write;66.17924;7608.0;114.96052
1;8;384;1;0;1;60;6144;131072;write;63.18863;11148.0;176.42414
8;32;1536;1;0;1;60;1024;131072;write;66.41019;3151.0;47.44754
2;32;768;1;1;1;60;8192;131072;write;90.39532;15096.0;166.99979
1;32;1536;0;0;1;60;1024;131072;write;64.71382;7662.0;118.3982
2;16;768;0;0;1;60;512;131072;write;61.25379;12970.5;211.75017
2;16;192;1;0;1;60;6144;131072;write;67.76169;7842.0;115.7291
2;8;96;0;0;1;60;1024;131072;write;60.16658;30994.0;515.13651
1;8;384;0;0;1;60;32;131072;write;60.0317;10463.6875;174.30269
2;8;384;1;0;1;60;4096;131072;write;67.24143;11560.0;171.91781
2;16;768;1;0;1;60;32;131072;write;60.37486;9231.71875;152.90667
1;8;96;1;1;1;60;32;131072;write;60.01511;6754.59375;112.54822
8;32;768;1;1;1;60;32;131072;write;60.03687;11273.90625;187.78303
4;16;192;1;1;1;60;512;131072;write;61.59612;2215.5;35.96818
2;8;384;1;1;1;60;512;131072;write;62.53316;2228.5;35.63709
8;32;1536;1;0;1;60;32;131072;write;60.25792;4814.40625;79.89665
2;16;384;0;0;1;60;1024;131072;write;60.44899;28359.0;469.13936
8;16;768;1;1;1;60;4096;131072;write;79.9743;8472.0;105.93404
4;32;384;1;0;1;60;6144;131072;write;71.23877;8346.0;117.15531
1;32;384;1;1;1;60;8192;131072;write;62.5943;9232.0;147.48948
8;16;192;1;0;1;60;1024;131072;write;62.24682;5821.0;93.51481
8;16;384;0;0;1;60;4096;131072;write;29.07303;130560.0;4490.76015
4;16;192;1;1;1;60;1024;131072;write;62.43832;2984.0;47.79116
8;8;192;0;0;1;60;1024;131072;write;60.14231;111940.0;1861.25215
2;8;192;1;1;1;60;6144;131072;write;66.20932;8604.0;129.9515
8;8;192;1;0;1;60;1024;131072;write;61.92829;4448.0;71.82501
1;16;192;0;0;1;60;6144;131072;write;61.28879;33876.0;552.72753
2;16;192;1;1;1;60;1024;131072;write;62.28274;4812.0;77.26058
8;8;96;1;1;1;60;128;131072;write;60.06624;9161.0;152.51495
8;32;768;1;0;1;60;32;131072;write;60.30612;6353.875;105.36036
1;16;384;1;0;1;60;8192;131072;write;62.35028;18064.0;289.71803
8;8;384;0;0;1;60;512;131072;write;60.18981;57072.5;948.20864
1;32;384;0;0;1;60;32;131072;write;60.03377;10829.9375;180.39742
2;16;192;1;1;1;60;4096;131072;write;62.72399;8440.0;134.55777
8;16;768;1;0;1;60;128;131072;write;60.80024;11380.625;187.1806
8;8;192;0;0;1;60;512;131072;write;60.12064;58319.0;970.03289
8;32;384;0;0;1;60;8192;131072;write;16.08163;129024.0;8023.06554
4;8;192;1;1;1;60;8192;131072;write;67.78584;10240.0;151.064
2;32;768;1;1;1;60;512;131072;write;62.75103;3349.5;53.37761
4;32;384;0;0;1;60;32;131072;write;60.01243;46952.96875;782.38741
4;8;192;1;1;1;60;32;131072;write;60.03366;7667.4375;127.71897
2;32;768;0;0;1;60;4096;131072;write;61.12158;64496.0;1055.20834
4;16;192;1;0;1;60;512;131072;write;61.05599;4006.0;65.61191
1;16;384;0;0;1;60;4096;131072;write;61.89126;35852.0;579.27399
2;8;96;0;0;1;60;512;131072;write;60.15926;14701.0;244.36804
1;32;384;0;0;1;60;6144;131072;write;63.1539;42390.0;671.21745
8;32;1536;1;1;1;60;512;131072;write;71.77059;2809.5;39.14556
1;16;384;1;1;1;60;4096;131072;write;63.77958;6144.0;96.33177
4;8;192;0;0;1;60;32;131072;write;60.02412;32846.15625;547.21592
